spec_z,photo_z
0.054061,0.01
0.187493,0.15
0.095913,0.09
0.05806,0.03
0.186095,0.17
0.0576,0.03
0.061826,0.11
0.05835,0.0999999999999999
0.055865,0.12
0.1882,0.15
0.054658,0.0999999999999999
0.058464,0.0999999999999999
0.066046,0.11
0.05911,0.02
0.055308,0.01
0.060085,0.08
0.2159,0.0699999999999999
0.216,0.16
0.185758,0.15
0.054965,0.0699999999999999
0.058661,0.08
0.0591,0.01
0.0563,0.08
0.065015,0.12
0.358728,0.39
0.0636,0.08
0.185081,0.12
0.056556,0.03
0.0701,0.03
0.064048,0.09
0.1936,0.13
0.059928,0.08
0.064895,0.12
0.059525,0.15
0.103605,0.09
0.059801,0.03
0.072133,0.18
0.065325,0.08
0.0556,0.14
0.062546,0.01
0.06598,0.17
0.0727,0.08
0.06227,0.05
0.058571,0.09
0.064728,0.03
0.064841,0.0999999999999999
0.060945,0.0999999999999999
0.063497,0.01
0.0635,0.11
0.056289,0.08
0.056659,0.03
0.1931,0.2
0.234158,0.14
0.160601,0.02
0.1836,0.26
0.0556,0.04
0.0576,0.01
0.102191,0.12
0.102434,0.13
0.1011,0.13
0.056559,0.0699999999999999
0.065899,0.05
0.07194,0.0999999999999999
0.05264,0.08
0.0904,0.01
0.06212,0.64
0.062727,0.08
0.058681,0.05
0.061379,0.01
0.06289,0.11
0.059121,0.01
0.0609,0.08
0.061593,0.13
0.05741,0.09
0.0745,0.11
0.0618,0.01
0.0733,0.08
0.2315,0.09
0.057,0.01
0.0853,0.08
0.1952,0.12
0.0727,0.09
0.0736,0.11
0.0748,0.08
0.2316,0.04
0.0722,0.09
0.0734,0.11
0.1816,0.12
0.2312,0.05
0.1199,0.15
0.0653,0.0699999999999999
0.1811,0.18
0.0728,0.09
0.0746,0.08
0.0723,0.09
0.074211,0.15
0.1139,0.0699999999999999
0.0591,0.0999999999999999
0.0712,0.01
0.2306,0.12
0.0588,0.09
0.0735,0.03
0.0599,0.05
0.072914,0.13
0.073494,0.11
0.0583500005,0.51
0.0468389988,0.19
0.046365,0.19
0.058307,0.13
0.075,0.09
0.127,0.12
0.0991,0.0999999999999999
0.2534,0.36
0.237,0.2
0.0594,0.09
0.0621,0.54
0.0619,0.16
0.05844,0.11
0.0587,0.01
0.062,0.09
0.086,0.0699999999999999
0.0581,0.13
0.0647,0.14
0.1911,0.0699999999999999
0.0708,0.0999999999999999
0.0646,0.04
0.058,0.01
0.0614,0.06
0.0832,0.18
0.0833,0.08
0.0596,0.03
0.192,0.31
0.1859,0.28
0.064,0.01
0.2151,0.21
0.0598,0.11
0.0607,0.08
0.0738,0.12
0.0629,0.03
0.1192,0.09
0.073654,0.01
0.072654,0.11
0.034274,0.13
0.117220998,0.5800000000000001
0.046966,0.5
0.060842,0.13
0.031132,0.17
0.018383,0.0999999999999999
0.115894,0.55
0.060625,0.13
0.061229,0.12
0.061326,0.23
0.062567,0.11
0.059641,0.09
0.062813,0.09
0.061005,0.13
0.083551,0.15
0.084051,0.13
0.08249,0.12
0.063137,0.08
0.061509,0.0999999999999999
0.0616389997,0.11
0.060142,0.09
0.059815,0.12
0.030901,0.11
0.0565019995,0.0699999999999999
0.058174,0.09
0.0678429976,0.09
0.0698050037,0.06
0.0766860023,0.13
0.057475999,0.16
0.148158997,0.13
0.039327,0.14
0.053484,0.27
0.061075,0.53
0.071009,0.11
0.074081,0.09
0.075162001,0.11
0.0788910016,0.13
0.0759219974,0.13
0.0602650009,0.08
0.0581929982,0.04
0.0615519993,0.0999999999999999
0.0565490015,0.01
0.0568789989,0.16
0.0681440011,0.05
0.0724169984,0.0999999999999999
0.0539910011,0.17
0.160100758772257,0.26
0.0557986018447469,0.09
0.163900053816564,0.02
0.0585004710158519,0.51
0.0574997787302575,0.16
0.13939977102426,0.12
0.0212450009,0.48
0.179100569634744,0.06
0.0588640558796179,0.0999999999999999
0.0595011633014464,0.09
0.0591008863872086,0.0699999999999999
0.0565858131094145,0.09
0.0579000556444952,0.15
0.193000185481651,0.33
0.0582002633301736,0.17
0.160000689543698,0.17
0.181899172393456,0.15
0.0574664223207376,0.14
0.0558486364590266,0.11
0.161898669245375,0.29
0.181699033936337,0.18
0.161201520286411,0.23
0.150901061026692,0.16
0.0565991556732224,0.14
0.161001381829292,0.18
0.141601294052568,0.0699999999999999
0.211699788658459,0.23
0.219298378747073,0.25
0.181398826250659,0.0699999999999999
0.068600791818452,0.01
0.162098807702494,0.17
0.163699915359445,0.13
0.0773001434212198,0.15
0.0557920001,0.01
0.118098367904906,0.0999999999999999
0.209998611772949,0.31
0.057696,0.14
0.21149965020134,0.26
0.0572996402731386,0.17
0.149900368741098,0.31
0.0592940003,0.0999999999999999
0.059584,0.0999999999999999
0.202099813998656,0.35
0.0514989606576427,0.3
0.0417989167692804,0.44
0.118327998,0.09
0.149700230283979,0.14
0.185798536666323,0.14
0.148199191855587,0.16
0.185401595393037,0.13
0.186899298180477,0.08
0.067016,0.0999999999999999
0.378698652919414,0.08
0.194401154681483,0.18
0.057546,0.0999999999999999
0.0565991556732224,0.09
0.129699727135897,0.09
0.188600475065987,0.26
0.14630121215391,0.31
0.143699412211364,0.01
0.21330089631541,0.25
0.150700922569573,0.11
0.0559987403018658,0.01
0.0577800013,0.01
0.066449,0.11
0.148899676455503,0.08
0.1913990778247,0.02
0.0771000049641009,0.09
0.070262,0.12
0.0581335505111339,0.03
0.057326,0.03
0.102738,0.09
0.19320032393877,0.17
0.218200952873871,0.28
0.21850116055955,0.44
0.186999367409036,0.31
0.140000186395616,0.08
0.0602983814889699,0.0999999999999999
0.0970004388836226,0.17
0.0790013203067303,0.0699999999999999
0.212100065572697,0.26
0.0748984819357931,0.21
0.17609849277796,0.14
0.060068,0.17
0.0589007479300897,0.01
0.178099877349149,0.5800000000000001
0.0621996968315994,0.17
0.062453,0.5700000000000001
0.062026,0.2
0.0614958765907313,0.15
0.104799167429355,0.02
0.0617994199173616,0.08
0.0592276407433839,0.04
0.0599648173937718,0.04
0.05739,0.03
0.29548,0.24
0.05867,0.01
0.144099689125602,0.28
0.14158,0.08
0.06785,0.08
0.059077,0.01
0.1727,0.0999999999999999
0.0566992249017819,0.09
0.06222,0.09
0.39574,0.29
0.0560921382485213,0.09
0.05493,0.09
0.140600601766973,0.08
0.056249,0.11
0.06781,0.04
0.172499336190772,0.01
0.141378,0.28
0.137695,0.15
0.231500153349422,0.18
0.185598398209204,0.15
0.0586005402444114,0.01
0.15085,0.16
0.05681,0.0699999999999999
0.0692012071898086,0.0999999999999999
0.13725,0.06
0.02486,0.0999999999999999
0.13718,0.08
0.0580134674368626,0.08
0.0584004017872925,0.05
0.10377,0.09
0.058143,0.11
0.05456,0.15
0.056376,0.09
0.0587006094729708,0.08
0.09784,0.01
0.0589607894672254,0.13
0.055872,0.0999999999999999
0.05543,0.18
0.1909,0.09
0.12828,0.08
0.22484,0.48
0.05385,0.12
0.0569994325874602,0.01
0.0574230589883619,0.18
0.14110094790977,0.09
0.05979,0.05
0.07966,0.05
0.158022001,0.28
0.05882,0.05
0.02487,0.13
0.0579000556444952,0.04
0.11713,0.11
0.05781,0.16
0.05781,0.16
0.0528498952431952,0.01
0.0782007664782548,0.0699999999999999
0.0619928870925766,0.03
0.0573630174512262,0.09
0.05781,0.04
0.0579270013,0.01
0.0602016479013625,0.01
0.214998737559969,0.2
0.16534,0.13
0.058744,0.0999999999999999
0.06093,0.09
0.0671399981,0.27
0.06755,0.0999999999999999
0.31665,0.26
0.166,0.01
0.05817,0.01
0.06093,0.01
0.0560988095304252,0.01
0.0590008171586491,0.01
0.05867,0.04
0.0671998226186197,0.11
0.0566291764417903,0.09
0.14313,0.18
0.214301588601005,0.21
0.0595011633014464,0.06
0.0598,0.02
0.06096,0.04
0.06107,0.04
0.061629,0.12
0.0595011633014464,0.01
0.148999745684063,0.15
0.0598,0.02
0.0612990737745644,0.02
0.13772,0.08
0.0764995895927442,0.0699999999999999
0.40685,0.33
0.05947,0.16
0.20772,0.19
0.06557,0.23
0.06568,0.04
0.0615759319735789,0.09
0.07025,0.01
0.14075,0.0999999999999999
0.19008,0.18
0.0585338274253717,0.08
0.0912929997,0.16
0.058257,0.04
0.058744,0.09
0.140724020482196,0.27
0.0618994891459211,0.02
0.0964767432541615,0.02
0.111700608559005,0.12
0.0982546398815677,0.11
0.099165,0.11
0.0987983493567407,0.15
0.157298820372593,0.17
0.0587006094729708,0.04
0.139099563338581,0.12
0.1392997017957,0.11
0.0587006094729708,0.09
0.126901124377185,0.09
0.148699537998384,0.12
0.21840109133099,0.2
0.058684,0.09
0.022649,0.56
0.0594010940728869,0.09
0.06209962760304,0.48
0.142798789154329,0.13
0.10399861360088,0.12
0.0591008863872086,0.05
0.0618994891459211,0.16
0.0570995018160197,0.01
0.14259865069721,0.12
0.0613991430031239,0.0999999999999999
0.0614992122316833,0.0699999999999999
0.0582269484577894,0.08
0.146601419839588,0.16
0.0618627970954493,0.11
0.0599014402156842,0.08
0.0590008171586491,0.01
0.217100191359717,0.09
0.0587006094729708,0.05
0.0613991430031239,0.01
0.158899928029544,0.12
0.0623998352887183,0.16
0.0180991878054517,0.03
0.0183559991,0.04
0.0561988787589847,0.0999999999999999
0.139099563338581,0.12
0.190498454767665,0.24
0.17685,0.18
0.16061,0.19
0.05713,0.2
0.0582002633301736,1.49
0.157899235743949,0.16
0.159100066486663,0.19
0.33346,0.3
0.1592,0.08
0.14339,0.09
0.103401533870475,0.12
0.16399,0.15
0.16448,0.17
0.05929,0.14
0.056055,0.0999999999999999
0.15292,0.13
0.06136,0.09
0.14338,0.11
0.05916,0.15
0.14218,0.17
0.05646,0.01
0.25128,0.17
0.32522,0.17
0.05469,0.11
0.0536704629173827,0.01
0.0692178853945685,0.09
0.0176560003,0.15
0.12377,0.09
0.05352,0.09
0.056582,0.09
0.06768,0.13
0.34797,0.29
0.05758,0.01
0.117488,0.06
0.052126,0.08
0.22395,0.08
0.06464,0.01
0.06183,0.01
0.060838755323191,0.01
0.0648682095931846,0.16
0.0581,0.15
0.0577,0.17
0.06283,0.01
0.16470060764504,0.17
0.05316,0.01
0.05872,0.01
0.335948,0.12
0.0558186156904588,0.08
0.08103,0.09
0.223377867631346,0.34
0.0588,0.0699999999999999
0.05497,0.01
0.06543,0.04
0.06327,0.04
0.47806,0.41
0.05799,0.05
0.0631040037,0.17
0.06373,0.06
0.0578,0.0699999999999999
0.627127184100142,0.08
0.25794,0.18
0.0541641377782759,0.08
0.0554,0.02
0.061018879934598,0.14
0.05498,0.03
0.0577966507749838,0.01
0.059685,0.08
0.06333,0.01
0.065351877531222,0.04
0.0629335378410354,0.0999999999999999
0.062556,0.21
0.06051,0.03
0.063000250660075,0.04
0.061188997623149,0.05
0.05822,0.01
0.096627,0.08
0.063000250660075,0.02
0.05555,0.01
0.05832,0.04
0.0698349789706851,0.09
0.05165,0.0999999999999999
0.21482,0.13
0.06478,0.03
0.06046,0.03
0.055168,0.01
0.02506,1.04
0.062937,0.0999999999999999
0.05504,0.09
0.0599581461118678,0.05
0.063414,0.11
0.0593610663814631,0.12
0.0650316559998317,0.0999999999999999
0.049994,0.01
0.056569,0.09
0.097871,0.18
0.0604985199460888,0.02
0.05726,0.03
0.058884,0.11
0.0507417701615429,0.0699999999999999
0.0577232666740402,0.22
0.06355,0.15
0.054694504689641,0.0699999999999999
0.051115,0.09
0.05508,0.01
0.06047,0.0999999999999999
0.217697,0.0999999999999999
0.05126,0.04
0.05107,0.12
0.248545278614047,0.08
0.0995055052385607,0.09
0.06832,0.11
0.05884,0.11
0.059164,0.0999999999999999
0.06846,0.08
0.05827,0.08
0.07094,0.08
0.056712,0.15
0.05802,0.04
0.06306,0.03
0.0570861592522117,0.01
0.06061,0.05
0.05568,0.01
0.06173,0.01
0.0481199563732854,0.01
0.05884,0.67
0.056442,0.11
0.059845,0.12
0.05844,0.09
0.05451,0.08
0.0570995018160197,0.0999999999999999
0.289216,0.29
0.070482,0.01
0.05371,0.08
0.061156,0.09
0.0558619790228345,0.06
0.054374,0.02
0.33429,0.3
0.06024,0.01
0.01097,0.33
0.0591675992062482,0.0999999999999999
0.0580001248730547,0.0699999999999999
0.06373,0.01
0.054701175971545,0.03
0.0614191568488357,0.0999999999999999
0.0567,0.01
0.067783,0.05
0.0599114471385401,0.27
0.05952,0.06
0.067677,0.09
0.06986,0.08
0.0599047758566361,0.03
0.061179,0.0999999999999999
0.05313,0.11
0.221223,0.24
0.36242,0.36
0.06572,0.03
0.07124,0.09
0.059167,0.11
0.0611022709583975,0.0999999999999999
0.054334255466827,0.05
0.0576999171873763,0.11
0.06342,0.05
0.062773,0.0699999999999999
0.060468,0.0699999999999999
0.160124,0.14
0.024901,0.0999999999999999
0.06869,0.02
0.0578967200035433,0.12
0.12716,0.2
0.0502814517101694,0.09
0.0699984253773322,0.16
0.0570127751512682,0.11
0.058811,0.12
0.0587639866510584,0.09
0.0595578691976301,0.02
0.070182,0.08
0.05119,0.08
0.05469,0.12
0.071296,0.0999999999999999
0.051992635518536,0.08
0.061956,0.03
0.0701118371696996,0.17
0.0489,0.09
0.056251999,0.03
0.0565191002903749,0.02
0.047723,0.03
0.44075,0.49
0.06625,0.08
0.06441,0.15
0.069872,0.0699999999999999
0.05592,0.08
0.06699,0.16
0.33365,0.3
0.0247904835551267,0.05
0.057239,0.04
0.063374,0.05
0.0521994452575588,0.09
0.18158562214397,0.28
0.056762,0.09
0.1856,0.01
0.153416134304486,0.12
0.0687,0.09
0.058917,0.15
0.0560120828656737,0.12
0.0620829493982801,0.09
0.06532,0.02
0.054107,0.11
0.06922,0.09
0.0686,0.08
0.065982,0.12
0.060472,0.11
0.158959969566679,0.0699999999999999
0.0626233232325011,0.02
0.0597813571414128,0.08
0.12722,0.15
0.06714,0.01
0.0678135805537843,0.09
0.0596546027852375,0.0999999999999999
0.0676534697880892,0.09
0.076643,0.15
0.066,0.01
0.0179991185768923,0.09
0.06196,0.01
0.0657588257273637,0.08
0.06226,0.01
0.142698719925769,0.14
0.06004,0.06
0.0657,0.01
0.05773,0.09
0.058554,0.0999999999999999
0.05909,0.03
0.0592643327938557,0.0999999999999999
0.0916000361823645,0.11
0.09197,0.08
0.06699,0.02
0.12415,0.06
0.058997,0.04
0.06393,0.01
0.01767,0.09
0.062156,0.11
0.142198373782972,0.12
0.06611,0.01
0.0617927486354577,0.0699999999999999
0.22142,0.24
0.05801,0.01
0.08082,0.0999999999999999
0.06065,0.0699999999999999
0.0807,0.0699999999999999
0.05756,0.08
0.19996,0.0699999999999999
0.05902,0.01
0.05951,0.01
0.09864,0.09
0.0624999045172778,0.0699999999999999
0.0586005402444114,0.04
0.141211024061186,0.12
0.0664993380187036,0.09
0.148499399541265,0.16
0.112801370073159,0.12
0.076226,0.31
0.059200955615768,0.17
0.0613889992,0.01
0.060101578672803,0.0999999999999999
0.0621996968315994,0.09
0.0667995457043819,0.65
0.0800987461799323,0.01
0.060101578672803,0.16
0.019914,0.65
0.0606986584032077,0.27
0.0568993633589008,0.01
0.061526,0.51
0.0825471066386867,0.14
0.018599533948249,0.04
0.0622463958049272,0.11
0.0629001814315155,0.0699999999999999
0.019477,0.01
0.118001634317298,0.0699999999999999
0.0602983814889699,0.02
0.0576630011,0.08
0.0588006787015302,0.08
0.0578299984,0.02
0.157398889601152,0.18
0.0288132665432164,0.15
0.158599720343865,0.18
0.055889,0.11
0.164300330730802,0.17
0.056296,0.09
0.0573596818102742,0.09
0.156998612686914,0.18
0.25977,0.19
0.05736,0.01
0.12681,0.09
0.15729,0.16
0.11979,0.08
0.06011,0.03
0.0184690002,0.11
0.23749,0.13
0.063353828600985,0.12
0.05628,0.09
0.05968,0.18
0.11739,0.15
0.0567058961836858,0.09
0.28405,0.23
0.157098681915474,0.28
0.06278,0.08
0.158399581886746,0.26
0.065675,0.01
0.35469,0.31
0.23702,0.2
0.05849,0.11
0.063444,1.01
0.29877,0.32
0.06028,0.04
0.15599,0.27
0.0594611356100226,0.11
0.207300078242796,0.3
0.179787,0.11
0.058434,0.11
0.190818676299055,0.3
0.22356,0.52
0.100049,0.08
0.06398,0.05
0.0557919305628429,0.18
0.223744788136064,0.05
0.124662909298405,0.15
0.345,0.31
0.06213,0.19
0.05651,0.01
0.058587,0.17
0.0587306302415386,0.09
0.0607220078898716,0.01
0.06034,0.04
0.066356,0.32
0.19052,0.18
0.077447,0.02
0.043016,0.0699999999999999
0.0615092191545392,0.0699999999999999
0.0603584230261056,0.02
0.074138,0.05
0.42323,0.35
0.05973,0.01
0.33573,0.28
0.2763,0.31
0.06178,0.09
0.0656254000892844,0.04
0.0618227694040255,0.08
0.055632,0.15
0.334761590299913,0.32
0.05066,0.08
0.059031,0.13
0.0362684240708951,0.0999999999999999
0.057126,0.09
0.159647111602788,0.14
0.22496,0.15
0.0562655915780243,0.01
0.059478,0.13
0.06281,0.21
0.0666194210929749,0.0999999999999999
0.0623998352887183,0.0999999999999999
0.06141,0.0999999999999999
0.0647,0.12
0.066886,0.01
0.203514125762297,0.28
0.05806,0.0999999999999999
0.0603550873851536,0.11
0.1002,0.08
0.06322,0.09
0.0523562203823019,0.08
0.066262,0.09
0.0586906025501149,0.14
0.0550080549391273,0.0699999999999999
0.06509,0.08
0.06088,0.08
0.0561221590170891,0.03
0.315001253300375,0.34
0.19253,0.03
0.05638,0.09
0.05432,0.02
0.06531,0.01
0.0510586560519811,0.01
0.055325,0.0699999999999999
0.05803,0.0699999999999999
0.18859,0.02
0.06842,0.13
0.22178,0.26
0.05919,0.01
0.065168417278863,0.01
0.05579,0.03
0.05253,0.03
0.05841,0.05
0.065705455472132,0.12
0.067213,0.0999999999999999
0.05613,0.11
0.05585,0.12
0.0547578818677286,0.11
0.05153,0.01
0.06231,0.01
0.05951,0.01
0.05556,0.0999999999999999
0.2079,0.14
0.22496,0.15
0.0527698398603477,0.15
0.0617627278668898,0.0999999999999999
0.0605985891746483,0.0999999999999999
0.0634338839838326,0.02
0.0603984507175294,0.0999999999999999
0.0559787264561539,0.11
0.0766263439489195,0.08
0.155420854516627,0.02
0.057753287442608,0.0999999999999999
0.067,0.18
0.065265,0.02
0.05096,0.14
0.061739378380226,0.13
0.0673399195386029,0.12
0.061372,0.05
0.05306,0.18
0.05256,0.02
0.06655,0.0699999999999999
0.06117,0.0999999999999999
0.062473,0.11
0.0573,0.01
0.07378,0.09
0.05364,0.04
0.06051,0.15
0.057877,0.11
0.057877,0.09
0.0553079993,0.09
0.01997,0.18
0.06498,0.16
0.060859,0.11
0.055528,0.0699999999999999
0.0718130140552102,0.08
0.0552148646781501,0.04
0.29799,0.32
0.0652017736883828,0.11
0.29709,0.28
0.0614558488993075,0.11
0.05758,0.04
0.01793,0.08
0.0554016605714611,0.02
0.058881,0.11
0.060215,0.14
0.061922838632585,0.16
0.061496,0.12
0.059424,0.11
0.0501079983806664,0.12
0.0631636970667221,0.0999999999999999
0.0606320016,0.0999999999999999
0.061542,0.46
0.053437,0.77
0.117614,0.12
0.205275,1.49
0.061209,0.0999999999999999
0.05056,0.08
0.0582202771758855,0.0699999999999999
0.0516357219366739,0.08
0.0619,0.02
0.0549646916067515,0.09
0.0628968457905636,0.12
0.07144,0.08
0.05956,0.14
0.211846,0.02
0.06202,0.0999999999999999
0.05161,0.01
0.060485,0.11
0.06302,0.01
0.05766,0.11
0.0597780215004608,0.0999999999999999
0.063801,0.08
0.0570728166884038,0.08
0.0573063115550425,0.06
0.05502,0.03
0.0581702425616057,0.04
0.0566525259284541,0.0999999999999999
0.05412,0.08
0.0611056065993495,0.0999999999999999
0.07946,0.0999999999999999
0.059695,0.0999999999999999
0.0549546846838956,0.03
0.0532668503621929,0.0699999999999999
0.12468,0.0699999999999999
0.0542141723925557,0.02
0.061809,0.08
0.187799921237512,0.24
0.0572996402731386,0.3
0.05612,0.04
0.0526864488365481,0.01
0.06319,0.16
0.06211,0.08
0.0526831131955961,0.01
0.05625,0.11
0.05668,0.16
0.06143,0.09
0.0640509775599492,0.09
0.05912,0.01
0.05787,0.01
0.05836,0.01
0.06446,0.04
0.0645313098570345,0.02
0.14219,0.09
0.0633738424466969,0.03
0.06118,0.03
0.064942,0.06
0.05431,0.14
0.22661,0.22
0.057759958724512,0.05
0.05685,0.09
0.061922838632585,0.0999999999999999
0.0557118751799954,0.04
0.0537305044545183,0.03
0.0562789341418322,0.14
0.068167,0.02
0.16147,0.09
0.06227,0.05
0.06468,0.09
0.058123,0.09
0.0603417448213457,0.04
0.061049,0.0699999999999999
0.31633,0.24
0.0554516951857408,0.0999999999999999
0.0628801675858036,0.08
0.070042,0.01
0.057576498472153,0.11
0.05775662308356,0.02
0.0660556977720901,0.08
0.36777,0.52
0.35276,0.52
0.06816,0.08
0.05564,0.09
0.0571995710445791,0.04
0.05439,0.01
0.0607987276317672,0.0699999999999999
0.0570161107922201,0.04
0.066566,0.04
0.0595978968890538,0.05
0.0482066830380369,0.09
0.32534,0.46
0.05515,0.04
0.061,0.03
0.0630102575829309,0.11
0.06522,0.05
0.0542141723925557,0.03
0.178300015806268,0.28
0.0633,0.08
0.0612090114688609,0.11
0.142298443011532,0.16
0.05733,0.04
0.059271,0.04
0.14184,0.05
0.04945,0.09
0.0609689988,0.04
0.06263,0.05
0.058854,0.14
0.05472,0.09
0.05722,0.01
0.0618327763268815,0.08
0.09204,0.08
0.05756,0.04
0.0967002311979443,0.09
0.0599748243166277,0.01
0.324,0.45
0.0589310005,0.06
0.05656,0.06
0.06396,0.03
0.0586005402444114,0.17
0.37733,0.35
0.32046,0.5700000000000001
0.059331,0.11
0.0577999864159358,0.09
0.06115,0.01
0.06167,0.05
0.0806,0.13
0.20918,0.21
0.0613,0.19
0.07325,0.03
0.07383,0.08
0.06345,0.08
0.064,0.19
0.061926,0.02
0.23105,0.15
0.059951,0.08
0.0630536209153067,0.09
0.057243,0.12
0.0658989226473469,0.17
0.061192333264101,0.11
0.06209962760304,0.03
0.0177122534550219,0.03
0.062283087855399,0.0999999999999999
0.0642044170437403,0.12
0.064575,0.11
0.06570211983118,0.0999999999999999
0.0603751012308655,0.04
0.0613619983,0.13
0.061199004546005,0.03
0.0627000429743966,0.0999999999999999
0.061449,0.0999999999999999
0.0994988339566568,0.0699999999999999
0.056499086444663,0.0699999999999999
0.060342,0.01
0.0234428846105261,0.21
0.023999936649507,0.19
0.079695,0.51
0.0728,0.19
0.061309,0.09
0.116300457431788,0.08
0.059548,0.0699999999999999
0.173099751562129,0.25
0.0568860207950929,0.01
0.055472,0.01
0.0571128443798276,0.12
0.058687,0.08
0.061359,0.16
0.159487000837092,0.16
0.145200450639756,0.14
0.0622997660601589,0.16
0.0688009302755708,0.16
0.323300327988905,0.31
0.163199569216648,0.09
0.0622997660601589,0.08
0.101473004,0.18
0.15888,0.01
0.058300332558733,0.04
0.05953,0.01
0.15894,0.06
0.12735,0.09
0.05907,0.04
0.0619995583744805,0.08
0.16264,0.02
0.0600415371356674,0.15
0.06952,0.02
0.05633,0.03
0.06938,0.05
0.15656,0.19
0.05695,0.08
0.0613858004393159,0.0999999999999999
0.15630146372795,0.3
0.16460053841648,0.31
0.102000564670643,0.08
0.177399392749233,0.01
0.274199693175737,0.16
0.05415,0.01
0.054831,0.08
0.0606753089165439,0.01
0.0552048577552942,0.05
0.16377,0.14
0.05731,0.0999999999999999
0.14253,0.16
0.163699915359445,0.16
0.15718,0.16
0.1569,0.15
0.2253,0.12
0.05732,0.0999999999999999
0.09191,0.11
0.05692,0.01
0.0579300764130631,0.0699999999999999
0.05826,0.15
0.0978169963,0.13
0.05688,0.18
0.0979544321958893,0.14
0.05813,0.02
0.09753,0.13
0.0587139520367787,0.13
0.056499086444663,0.08
0.0570060015,0.09
0.059965,0.05
0.059538,0.09
0.05901,0.01
0.259699661957473,0.36
0.05732,0.01
0.07512,0.08
0.061609,0.08
0.071032,0.11
0.0640576488418531,0.14
0.181498895479218,0.18
0.0922004515537212,0.11
0.0763995203641848,0.12
0.205498832128726,0.19
0.065698784190228,0.03
0.0649015660027044,0.19
0.059017,0.15
0.0585104779387079,0.14
0.207500216699914,0.26
0.0752987588500308,0.0999999999999999
0.102400841584881,0.18
0.057573,0.16
0.065268,0.52
0.061809,0.0999999999999999
0.0178089870426293,0.11
0.101600287756405,0.0699999999999999
0.0609988660888861,0.0999999999999999
0.0187696516368,0.03
0.119499337104738,0.13
0.0574764292435936,0.3
0.0606719732755919,0.09
0.119399267876179,0.48
0.11919912941906,0.04
0.0283662906556509,0.0699999999999999
0.059200955615768,0.09
0.127798411793268,0.02
0.0571662146350593,0.0999999999999999
0.119899614018976,0.15
0.0820000615225617,0.11
0.127501539748542,0.11
0.207800424385593,0.02
0.240699851094987,0.15
0.199901626611301,0.08
0.190498454767665,0.11
0.0240570009,0.47
0.211099373287103,0.31
0.158999997258103,0.16
0.0614992122316833,0.21
0.057773,0.02
0.0566992249017819,0.04
0.068600791818452,0.05
0.05853,0.08
0.0761990026,0.11
0.0590008171586491,0.11
0.0574864361664495,0.17
0.181598964707778,0.16
0.0745015406625073,0.06
0.0562722628599283,0.02
0.068600791818452,0.06
0.05795,0.14
0.0659989918759064,0.08
0.0571995710445791,0.46
0.018303,0.09
0.057106,0.16
0.0579000556444952,0.02
0.197700103582993,0.03
0.0587739935739144,0.11
0.097300646569301,0.17
0.182299449307694,0.15
0.104498959743677,0.15
0.09715,0.11
0.061322,0.09
0.231400084120862,0.27
0.0715995330342833,0.0999999999999999
0.0920300037,0.19
0.0635239462895361,0.11
0.0596179107347657,0.08
0.0606986584032077,0.19
0.0613991430031239,0.11
0.0619628663240087,0.09
0.061519,0.17
0.098191,0.15
0.0600015094442436,0.08
0.0715995330342833,0.08
0.0603350735394417,0.18
0.0760993126785064,0.13
0.0761993819070659,0.0999999999999999
0.0602016479013625,0.01
0.0713893876543085,0.08
0.0762994511356253,0.52
0.0605985891746483,0.5700000000000001
0.0606319455841681,0.2
0.0628001122029561,0.52
0.071833,0.55
0.058027,0.54
0.018616,0.14
0.0591008863872086,0.09
0.0764995895927442,0.28
0.190598523996224,0.18
0.225699473733926,0.21
0.123798978291842,0.08
0.0655987149616686,0.22
0.190001444265819,0.33
0.0588006787015302,0.16
0.059568,0.11
0.0591008863872086,0.05
0.162399015388172,0.16
0.0594010940728869,0.73
0.018483,0.08
0.061839,0.11
0.055709,0.64
0.091657,0.17
0.091383,0.16
0.067937,0.16
0.056649,0.18
0.092644,0.18
0.051639,0.6
0.042696,0.16
0.052313,0.65
0.050452,0.64
0.056706,0.5800000000000001
0.050982,0.61
0.018209,0.32
0.104956,0.15
0.015561,0.09
0.070405,0.11
0.047353,0.17
0.049561,0.19
0.074081,0.15
0.050141,0.13
0.046719,0.0999999999999999
0.050358,0.05
0.145454,0.18
0.052696,0.6
0.049834,0.61
0.034904,0.65
0.056209,0.18
0.44582,0.09
0.05251,0.01
0.05166,0.0999999999999999
0.04915,0.11
0.05241,0.08
0.225162,0.11
0.0491070002,0.09
0.05039,0.11
0.0496,0.01
0.049351,0.09
